,用户名,用户主页,评分,评分时间,赞同数量,评论详情
346,https://www.douban.com/people/169089788/,橘猫爱吃鱼,40,2019-01-19 08:53:27,5,画面很美，每一帧都可以做壁纸。
347,https://www.douban.com/people/mozi1233240/,Mydarling,50,2019-03-03 20:25:37,2,"虽然是和华纳合拍的，但也真是超高水准了
画面音乐都很棒，最后真是催泪了！
国产动画每一次都有这么高的水准那就真是很棒棒了！"
348,https://www.douban.com/people/148797985/,XIXIf,50,2019-01-11 15:37:34,7,只有我一个人喜欢 双面狐妖小娘子的吗
349,https://www.douban.com/people/1891500/,枯藤和老虎,40,2019-03-08 23:25:55,0,3.5
350,https://www.douban.com/people/emma520999/,玥玲,40,2019-01-18 22:53:31,0,期望有第二部。
351,https://www.douban.com/people/duzhouchi/,m89,40,2019-03-14 20:00:28,0,项目的总体设计部分借鉴了徐克的《青蛇》。现在看来王微还是有点工匠精神的哈，追光动画的技术实力真是冇得弹，应该算目前所有做中国风anime的行业翘楚。但故事构成还是太零零后了，既想当然又杂乱无章，没有逻辑性也就没有说服力，到头来无非就是卿卿我我的儿女情长，毫无深度可言。
352,https://www.douban.com/people/zhangyuzhong12/,没牙仔,50,2019-03-17 18:01:58,1,许仙的角色不再是个傻逼
353,https://www.douban.com/people/sleeplessBing/,冰仔,40,2019-01-19 22:58:00,1,有几段动作有点僵，难得的是全片几乎都不尬，甚至有点感动。最重要的是，中美合拍的电影终于上映了！……开花，开花。(那狐妖也太少儿不宜了吧！)
354,https://www.douban.com/people/pengyuan/,旧书君,40,2019-03-13 17:11:05,0,开门见山就是必然出现的《青蛇》画面，狐妖部分回忆起当年那部《小倩》（此为精神续集？！）。92年新白娘子传奇的两曲旋律还真是大杀器啊……以及蛇人设定想起燕垒生的《天行健》。但是铺垫太轻也是这几年国产动画治不了的诟病了吧。
355,https://www.douban.com/people/bin8715/,phoebearbus,30,2019-01-19 12:10:32,5,哪里好看了？！故事尬的没有那只狗都撑不下去（别扯什么技术画面）
356,https://www.douban.com/people/cat_fan/,张寒寺,30,2019-01-29 18:23:48,2,还是追光动画一贯的问题：剧本完全不行。
357,https://www.douban.com/people/hjscez/,功夫兔子,50,2019-01-11 16:50:29,14,美极！美极！国漫巅峰！太美了！细腻唯美！光看画风就够了。另外这次我第一次观察了一下动画人物的口型。
358,https://www.douban.com/people/65569388/,大海里的针,40,2019-03-30 19:16:19,0,还不错，越到后面越好看，画面、特效、打斗场景都挺惊艳的，就是剧本还在吃古人的老本。希望国漫早点跳出西游、白蛇、封神这些框架，题材更多元化一点，剧本更惊艳一些，不要幼稚、烂俗、过度中国风。
359,https://www.douban.com/people/zhongquan/,Bradying,50,2019-01-28 06:35:09,2,体感4星，但从我想二刷这个劲儿来说，加一星。目前看过最好看的国产动画。这种真爱范儿，真人电影演员都很难准确的诠释出来。
360,https://www.douban.com/people/Before/,F,30,2019-03-05 21:45:01,0,1.田沁鑫的话剧《青蛇》讲了几人因缘纠葛与五百年后的故事，这部电影则讲了五百年前。 灵魂与灵魂间的痴缠，不管相隔多久依然辨认出彼此。喜欢结尾最后的处理：我和我的猫狗大概某一世也是亲人。2.挺适合改成单机游戏的。
361,https://www.douban.com/people/50150728/,温柔养龙,50,2019-02-03 11:18:21,1,很好看啊，许宣是不是用胡歌做的模型哦
362,https://www.douban.com/people/145516659/,龙皇,30,2019-04-05 20:53:00,0,我脸盲，感觉美国动画中国人的脸都长得差不多，尤其是女人，就象这部片中的小白和小青。水墨效果不错，景色很美，打斗特效还行。剧情因为是缘起，所以就不说什么了，不明白为什么每部片中都有一个并不必要的萌宠动物。
363,https://www.douban.com/people/44652353/,穆如初,40,2019-04-28 23:47:17,0,画面真美阿 令人心神荡漾 可惜 再拓展一些 剧本再扎实一些就好了 最后的大战跟闹着玩儿一样 期待下部 国漫加油！/国产动画居然能看到吻戏和船戏，思过以~
364,https://www.douban.com/people/ximeir/,船山遗风,50,2019-01-27 12:42:13,2,"剧情优秀，画风奇美，制作精良！
继《小门神》之后又一力作，小门神还有点稚嫩，白蛇已然成熟。
〔NB影都with LL〕"
365,https://www.douban.com/people/34949120/,眠歌,40,2019-02-03 19:55:03,0,瑕不掩瑜。白蛇是个值得一再探究的民间故事，这部是个不错的现代版改编尝试，白蛇不再一味付出，而是有前世恩情。节奏、动画效果都很扎实！为主创们点赞。剧作人设和结构都不错，局部设计和台词需要再考究一点
366,https://www.douban.com/people/ravinenoravine/,小溪笑嘻嘻,40,2019-03-08 02:10:38,0,竟然是白蛇前传，结尾熟悉的音乐声响起好动人啊～这部戏的打戏比真人古装片还要好，动画可以完成地更加行云流水、一气呵成，几处场景设计都很有新意，还有打游戏和现代跑酷的结合。不喜欢的部分是一些人设太游戏感了，以及白蛇的善一开始并未能很好展现。
367,https://www.douban.com/people/52460978/,甦醒 Nostalgia,30,2019-03-21 22:48:33,0,精良！有特效，有奇观，有爱情，还有情怀。
368,https://www.douban.com/people/shady9/,痞子老九,40,2019-01-20 18:55:12,0,鼓励性4星，画面与故事题材上的突破，都在国产动画电影里算得上亮眼。只是动作打斗方面显得太“快”了点，很多时候感觉是为了缩短时常而故意放快了，让人有点目不暇接……这一点，体验实在不咋滴～
369,https://www.douban.com/people/cancermomo/,红豆♥,30,2019-01-19 22:40:26,2,白蛇真美啊，画面也好。故事有点像仙剑奇侠传倩女幽魂泰坦尼克号白蛇传小美人鱼的综合体。许仙前世这么给力，转世后就成了个弱鸡
370,https://www.douban.com/people/gwei6585119/,gwei,30,2019-01-06 11:04:41,4,前半部分，画面超美，后半部分 所有国产动画的通病！灰暗 凌乱！
371,https://www.douban.com/people/yunduan6/,yunduan,50,2019-01-13 18:52:13,7,国产动漫能有这样的水平确实难得，阿宣舍身救小白化身冰人的桥段有种泰坦尼克的感觉，结尾音乐响起，各种回忆……
372,https://www.douban.com/people/161542542/,韧者,40,2019-01-09 23:13:54,8,"虽然好看，但比不上阿唐奇遇、小门神、猫与桃花源，故事太简单，除了爱情，没啥多余的内涵！看阿唐奇遇、小门神、猫与桃花源，能边看边思考，看白蛇不用带脑子（解读人性也说的过去，但没必要），适合放松看一看，不用带着鉴赏去看！
对了，里面的音乐值得鉴赏！"
373,https://www.douban.com/people/cm1986/,BLAKE,40,2019-01-13 21:34:36,2,技术过硬，故事略微单薄了点，阿黄应该是最憋屈的配角了。
374,https://www.douban.com/people/chaiyanchao/,Cycble,30,2019-03-11 20:23:32,0,“世上多的是两条腿的人，有条尾巴的妖怎么了。”画风不错，可惜故事太单薄，差点意思。
375,https://www.douban.com/people/heshengsheng/,何生生,30,2019-01-17 20:21:57,2,《青蛇》才是旧瓶装新酒，这个比起来就太旧了点
376,https://www.douban.com/people/140953766/,Harry-Z,30,2019-01-11 10:32:16,5,"从大学时期就开始关注的动画公司，一直希望他能做出更好的作品。上次看《猫》真是失望极了，这次进步很多，特别是美术和分镜上的，然而剧本依然是软肋。首先，白蛇和阿宣之间的爱情的萌芽和发展做得非常不扎实，基石不稳，越盖越显得别扭。第二，人物的性格和行为动机缺乏塑造，小青和大boss的性格塑造很是扁平，白蛇还好一点，阿宣的人物就没立起来，只知道他是个乐于助人的好人。
我时常在想，我们拿好莱坞的那套编剧方法来讲东方的故事可行吗？东方和西方的直接热情不同，我们民族的血液里流淌的是婉转和温柔，我们动画人还得多和实拍的电影创作者多学学，大陆的、台湾的、日本的"
377,https://www.douban.com/people/qingyunic/,荞麦安娜,40,2019-04-11 20:17:33,0,直男破百合哈哈哈哈，心疼小青三秒钟。支持国漫加一星。
378,https://www.douban.com/people/178132541/,oldman,40,2019-03-04 20:04:00,2,"故事很完整，宝青坊的设定很出色，小狐妖很漂亮。
其他的角色都有点丑，而且整个画风有点看不惯
画面很美，特效很棒，大赞!
小白和小青有点百合的感觉，应该是借鉴了徐克版青蛇的设定。
总得来说，瑕不掩瑜，很棒的一部国漫。
缘起看来是埋了许多坑，期待把这个动漫做成一个大IP!
"
379,https://www.douban.com/people/levitating/,levitating,30,2019-01-15 16:26:00,3,国产动画进步真是神速哇！最后大战睡着了，果然特效片的打斗戏一向是我的催眠剂。男主挂的时候，满脑子闪现泰坦尼克号……
380,https://www.douban.com/people/Alicia_Diary/,安然槿 - 露,40,2019-02-06 21:24:56,0,技术分加满 但这个故事为何完全戳不到我……友情4分
381,https://www.douban.com/people/ancylostomiasis/,Parsimoniae,30,2019-02-10 05:05:52,0,不想因为华纳出钱了就溢美，故事很程式化，女蛇福利镜头很突兀。
382,https://www.douban.com/people/chaorenshushu/,超人叔叔,30,2019-01-16 20:21:24,0,华纳摆在那里作画的品控没得说 作为缘起也算过关的前传故事了
383,https://www.douban.com/people/89562933/,蓝色的眼睛,40,2019-02-12 23:46:27,0,"爱情片……我不想看爱情片了很烦
动画是成人向的，剧情却是给孩子看的。
编剧本质上还是认为女性应是弱势无力的。
“其实你不用管我的，你连我是什么人都不知道”“虽然不知道你是谁，(但是你有颜啊)”哈哈哈心里完全脑补的这一句。
“萍水相逢，你对我姐姐能有什么深情”
“哼无能小妖”
这爱情甜又腻，酸得我牙痛……
吸星大法才是最骚的。
男主死了我给四星。"
384,https://www.douban.com/people/142275411/,一枝鹤,30,2019-03-04 13:51:37,1,"唉，视效有多让人惊喜，故事就有多让人失望。
白蛇这么一个强大的女性形象，硬生生给拗成全程被动苍白无力的sleep walking beauty。就算你说这是前传，人物需要成长空间，同样是拥有超常能力而异而妖的艾尔莎都放飞自我 let it go 了，我们小白打回原形再炼五百年，醒了第一件事还是再续前缘。至于原本不亚于冰雪奇缘的姐妹情，被糟蹋成了一个笑话。"
385,https://www.douban.com/people/4280664/,电影老村长,20,2019-03-22 23:43:39,0,像《大圣归来》一样的3D动画+古典神魔，像《大护法》一样拿成人元素做卖点，所谓的画面好，只是技术高，除了绿水千青山有中国味，场景人物一股子杂交美学，一会儿是日式风，一会儿是魔兽刺客信条。毁灭吧，赶紧的，累了。
386,https://www.douban.com/people/cloudlandlord/,琧婯,50,2019-03-04 23:21:26,1,远超乎想象，画面极其优秀，有相当多顶峰式桥段和画面。。。宝青坊直接看高潮了有没有。。。我就想知道永州塔底下镇的什么妖。。。说它是中国的冰雪奇缘还真挺恰如其分的。
387,https://www.douban.com/people/daladida/,男娼起义,30,2019-01-16 22:24:35,1,阎魔友情出演了
388,https://www.douban.com/people/c541223724/,西决,30,2019-03-11 03:41:48,0,超过预期了
389,https://www.douban.com/people/73676769/,血天,30,2019-01-17 09:42:52,6,节奏乱七八糟，爱情莫名其妙，我们好好铺垫不好吗。前半段再多点时间，把线理清楚，人物动机，情感好好铺垫，会好很多。以至于看到最后都觉得小白和阿宣的感情太过于仓促，师傅，小青的动机缺少点什么重要的推进因素。不过后半段倒挺好的，节奏比前半段好太多。很多设计看出来话了心思，比较亮眼。不过看完以后，很难记住有什么吸引人的地方了。
390,https://www.douban.com/people/mr_tree/,凹凸,40,2019-01-31 14:50:18,0,3.5 美术很有想法
391,https://www.douban.com/people/nicate/,Dita,30,2019-01-17 23:51:43,0,"新白娘子传奇是童年回忆
青蛇是港片记忆
于是去看了部国产动画电影
上次看国产动画还是大圣归来
没有吹的那么神
也没有那么差吧
三星吧
画面确实不错
但是故事情节还是蛮突兀转折的
下面有剧透

最好笑的是许宣为了要和小白在一起
去变成了妖 长出了他狗狗的尾巴
我也是醉了
我以为我在看奇葩说呢
辩题是“伴侣变性了你怎么办”
当时就有个奇葩说 我建议你也去变个性[皱眉][皱眉][皱眉]
真的是爱上了妖 人妖不能一起 我建议你也去变成妖
这是什么沙雕操作😝😝😝
笑到昏Gucci

最后不止致敬了这两部🐍相关的经典作品
感觉还cos了泰坦尼克号哈哈哈哈哈
不行了 这一锅中美乱炖
我干不下去啊
不过确实原创内容太匮乏了
这种翻牌过各个版本的大ip还要拿来继续拍
看到结尾应该是不出意外还有下一部吧"
392,https://www.douban.com/people/emilycou/,"""eMily""┆rehab",50,2019-01-29 22:26:08,1,下班包场看了白蛇•缘起🤩继大鱼海棠之后的又一中国动画之光✨场景和动作场面非常惊艳👏剧情和角色设定虽有不足但整体不错👌是时候为中国动画吹一波彩虹屁🌈💨💨💨
393,https://www.douban.com/people/bluejiang/,少年夏不安,30,2019-03-03 22:16:30,0,动作太僵硬了，不过画风渲染的有一点点美，情节也只是在赶场的感觉，不自然。
394,https://www.douban.com/people/185988505/,Praxus,30,2019-02-20 00:06:22,2,视效是真的美，真的令人心醉&#13;但是&#13;好编剧在我国是一种极危物种吗？？
395,https://www.douban.com/people/snokin/,抠脚诗人,40,2019-01-26 01:35:33,1,贫乳控、恋足癖福音啊。剧情、画面都很不错，风景也美的很。稍微有点遗憾是某些剧情说不太通，例如许宣的义无反顾……打斗等画面有点像在看网游宣传片……
396,https://www.douban.com/people/77869650/,绯色_神仙,30,2019-01-13 19:15:51,0,很多设定都挺有意思，特效不错。
397,https://www.douban.com/people/52896143/,三浦春马的痣,30,2019-01-14 15:24:51,1,长得好看的妖精才能被善待，果真是个看脸的世界…我国电影什么时候能分级啊 好几个画面太少儿不宜了
398,https://www.douban.com/people/85324202/,影中世界,40,2019-01-19 21:05:24,1,真的很好看啊，制作精良，最主要的是画面真的很美，场景方面下了不少功夫。作为一个家喻户晓的国民IP，能够抛弃耳熟能详的许仙与白娘子的故事转而讲述两人前世缘起的故事就很有新意了，虽然爱情部分来得太突然，但是两人分别的时候还是被感动到了。结尾的歌一响，立刻又回到了那个熟悉的年代
399,https://www.douban.com/people/152011333/,clytze,20,2019-03-12 21:07:08,2,这个题材还能让我看不下去也是厉害
400,https://www.douban.com/people/Luinrandr/,Luinrandr老刚,50,2019-01-16 22:29:58,3,给五星是因为太特么超出预期了！虽然能看出来打磨得不足，但是剧情、动作和设定已经超出期待太多太多！法器制造工坊和狐仙什么的真的太棒了！白娘娘现原形的那张脸太帅了！小青配音有点过，但这仅仅是这个人角色唯一的缺点！之前被人打过预防针电影会用新白娘子传奇的音乐煽情，但结尾前世今生的前奏一出，太特么自然流露水到渠成了，差点哭出来！
401,https://www.douban.com/people/67048173/,偷偷改名字,50,2019-01-18 17:03:02,2,谁说妖就没有感情，小青对小白，难道不是千年不变的真爱吗？(9)
402,https://www.douban.com/people/55349790/,夏日雨荷冬日娜,50,2019-01-14 00:25:35,3,《新白娘子传奇》中交代了5分钟不到的前世剧情，这里花了2个小时来讲，编剧脑洞还是开挺大的。剧终断桥上那一幕其实最百感交集，感觉也没有续集了，Sad。
403,https://www.douban.com/people/augusttt/,正在,30,2019-03-28 18:47:02,0,有好多“借鉴”的角色影子，整个节奏就跟这些妖精们的行走速度一样，太快了，强行反派后有大反派，这样各式各样的奇观反而比人物更抓眼球，因为人物都没有来得及立起来。还有奇行八卦？是为了吸引网文读者吗……
404,https://www.douban.com/people/idoso/,小二,10,2019-03-26 19:50:58,0,风景给一星，故事彻底看不下去啊……得是多喜欢网游的人才会喜欢这种破故事？？？？华纳有钱就是牛，刷分刷这么高，堪比神奇的动物，良心不会痛吗？
405,https://www.douban.com/people/34504889/,有梦想的咸鱼,40,2019-01-15 09:42:01,3,故事情节特别流畅，各种中国元素以及人设都没毛病，看着白蛇传长大的我表示非常棒！！在票圈夸了一句，一个人说一看就是老外审美加国内网红审美，另一个说中美合拍文体两生花，是是是，人家华纳都承认了是合拍，到了国人眼里就都是他们美爹的功劳，魔障的人真够多的。好像现在喷国产是政治正确吗？？这样的作品不值得骄傲？？
406,https://www.douban.com/people/jinggo/,紫领 爱,40,2019-05-05 20:56:11,0,不错，超预期！风景优美精致，打斗场面恢宏大气。走了进步！虽然人物情感处理起来还是很单薄，人物表情还是很僵硬(其实已经有很大的进步了)。2019/5/5周日
407,https://www.douban.com/people/honey1025/,扬花点点,40,2019-03-05 13:03:35,0,动画效果还是挺像游戏CG过场，剧本也是仙侠风讳莫如深的人设、苦大仇深的恩怨、爱而不得的爱侣，还有“仙剑”赵灵儿蛇身、锁妖塔等印记……当然还有很多铺垫不足的硬伤，比如阿宣三观为什么如此正，但！这种很带古风传奇故事和中二爱情故事，居然感动我了！
408,https://www.douban.com/people/52101570/,流光溢彩,50,2019-01-31 22:01:54,1,赶着时间，看完了。最后一幕太欣慰了。一直不敢看这部，就怕毁了回忆啊。看完觉得超赞。可惜啊可惜，排片太少。宣传不够。看完久久不愿意离开。太赞了。太赞了。狐妖那段简直惊艳。一电影院人直到所有字幕放完才走。
409,https://www.douban.com/people/problemchildren/,国王KING,40,2019-03-06 22:33:18,0,动画还蛮不错的。不过细看的话，总有某厂痕迹……
410,https://www.douban.com/people/Razzmatazz/,莱尼圆,40,2019-04-17 09:08:21,0,旧故事新说，更像是白蛇传的前传，结尾点题前世姻缘很有巧思。可以看到成人向的元素变多了，这白蛇的脸是照着网红脸来做的，古风造型却搭配着高开衩露大腿，再不时来个足部特写，还有一段恣情纵欲的人妖床戏，虽点到为止也开时代之先了，加上破百合、双头龙等元素，不仅是满足直男审美趣味这么简单，几乎就是直接挑逗欲望了。动作设计富有创造力，场面调度也很棒，在打斗戏篇幅很大的情况下并没有让人厌倦，展现了中美合拍的技术实力，非3d也是加分项。剧情上许白爱情又是非成人向的幼稚，不过就是贪恋白蛇人形的美貌，怎么就生死相随至死不渝了
411,https://www.douban.com/people/64172361/,黑特007,30,2019-01-17 19:00:19,1,★★★☆，不是低幼向但kiss也太突兀了……人妖的本质是吸精机……半人半妖的蛇精是最好看的，配乐喜欢，尤其结尾转世太好看了，优缺参半
412,https://www.douban.com/people/BINARYUN/,草原上的马,30,2019-04-21 19:13:41,0,还是美国的技术牛逼，好看多了
413,https://www.douban.com/people/43216577/,湛卢_读书,40,2019-01-12 00:23:30,7,"技术很强，故事太不圆润了。
被 ntr 即视感的青蛇和看起来是人但是弹跳能力惊人的许宣。
在调用观众情绪和情感方面还要多下功夫，很多桥段非常莫名其妙。打戏很多优点过满了。"
414,https://www.douban.com/people/138547455/,追远。,50,2019-01-18 20:35:33,1,"请问评论指责大家为何对国漫如此宽容的那些个人，你又为何如此苛刻小气?
画面真的很精美，几次反转也很妙! 很用心，支持!"
415,https://www.douban.com/people/forles/,喵星人不吃鱼,40,2019-03-03 22:04:26,0,巅峰巅峰！重回巅峰！就是剧情有点快。画面，细节，大故事都棒棒的！随便一张图都可以当桌面，这个时候好怨恨没有一个4k电视！打斗动作画面超出很多号称投资亿万的电影的效果
416,https://www.douban.com/people/kamiyamaki/,神山樹,40,2019-02-04 03:02:11,0,以国漫的标准虽有瑕疵整体非常出色 不过所有关于这个故事人妖殊途的各种版本 在我看来主旨总是张曼玉的那句 “我到人世来 被世人所误 你们说人间有情 但情为何物”
417,https://www.douban.com/people/last-bible/,化熊出爪,40,2019-01-14 22:42:57,0,人设太disney类型化，你说白素贞是迪士尼公主毫无违和感、8.1 比海王还高迷醉、
418,https://www.douban.com/people/57833598/,夜潇狂,40,2019-01-16 09:34:54,1,新千年第一部PG-13级国产动画？
419,https://www.douban.com/people/4396203/,老葡,40,2019-01-29 22:09:58,2,场景很美，感人。BUT，里面借鉴《千与千寻》的地方是不是有点多：小白蟒蛇的造型和白龙的造型，尚青坊里面的呆头小人、长腿的灯，会飞的折纸，都能找到原型…too much.   p.s.小白师傅的脸越看越像安吉丽娜朱莉… 3星半
420,https://www.douban.com/people/57107264/,Pukii,50,2019-03-13 06:40:09,0,超级感人的一个故事，很好看。
421,https://www.douban.com/people/1155700/,老枪,20,2019-04-29 10:50:04,0,不看完
422,https://www.douban.com/people/MagicK/,麦小白,40,2019-01-15 00:57:18,0,来世再续今生缘，让那情意永缠绵。/技术保持在线。
423,https://www.douban.com/people/39600184/,了却烟硝,40,2019-01-11 17:53:51,10,"妈惹，完全没想到这样一个早就烂进地心的故事，弄得我眼泪止不住的流。
其实从电影本身来说，我觉得它的节奏有重大的问题，许多剧情的进度过快而且没有前兆。配音也不甚完美，有的声音因为过于做作甚至让我有点出戏。
不过，影片的画面设计是真的良心，在《影》之后，再次在大荧幕上看到极具中国水墨画风情的画面，真的让人感觉惊艳。特效一方面看得我略累，但是另一方面确实足够震撼。
男女主角之间真挚的爱情虽然老套到让人尴尬，但不知为何，还是让我颇为感动。
“人世间长着两条腿的恶人多的是，有一条尾巴又怎样？”
“现在，你再也推不开我了。”
让我去找找纸巾。"
424,https://www.douban.com/people/139978970/,寒寒,10,2019-01-20 11:15:37,17,只有我觉得有点辣鸡吗。。。白蛇梗真的已经腻腻的了，人物形象还延续烂大街的花木兰脸，白蛇青蛇单看五官分不清谁是谁，情节发展莫名奇妙，莫名其妙的刺杀莫名其妙的爱情莫名其妙变妖精，女大魔王刚说完全杀还没杀几个又任性地要吸精。。。另外到底是白蛇还是白龙啊真是画蛇添须
425,https://www.douban.com/people/LauraCreep/,Laura,40,2019-03-04 14:22:13,0,我就喜欢这个男主吧，能遇到一个的话，我会非常开心
426,https://www.douban.com/people/58055787/,梅花野老,20,2019-03-07 10:59:27,1,画面鲜艳亮丽，很讨眼球喜欢。但剧情依然不敢恭维，逻辑问题太多了，最后的反派竟然是自己的师傅，那个黑化太匆匆，没有铺垫。青蛇多次强调，许宣爱上白蛇是因为她长的好看，我觉得青蛇逻辑没毛病。纵观整部电影，白蛇这个形象的塑造几乎没有。电影几乎没着重去表现白蛇的真与善，大多时候都是美。所以假如我也有一次机会，我也想爱上一个美丽妖怪，纵然我自己也变成一只妖。
427,https://www.douban.com/people/clementinetsu/,Shokupan,20,2019-01-26 22:43:20,6,编剧真的很垃圾，每个人的人物动机都没有挖掘，为什么爱上，为什么要这个打那个，都讲不清楚，也别谈世界观了。男主的脸是照着李逍遥捏的吧，最后许仙不就是梅长苏吗哈哈哈哈。小白英文名叫Blanca，小青Verta，洋气了！最后我不禁发出了疑问：小狗做错了什么？？？你们为什么要这样对他？？？
428,https://www.douban.com/people/yangweili/,螃蟹,40,2019-04-13 20:30:32,0,除了男主莫名就短时间一眼万年奋不顾身爱上女主略不太有说服力外，总体非常棒，音画一流，尤其是18禁的部分。。。朋友的小学生小朋友居然看过后有点开窍了（就是有点懂了其他小男生口中的女生的可爱是啥赶脚）。。。
429,https://www.douban.com/people/MeloTheFisher/,烟波人长安,30,2019-03-03 21:28:53,2,故事太烂了，人物性格全部立不住，感情变化完全没有逻辑，故事设定也一堆槽点，晚唐要是有这么牛逼的大法师，哪儿至于灭亡啊？是，画面是很棒，尺度是不小，但我要看大尺度我直接去看黄漫了，很多黄漫的感情线都比这片子丰满。。而且画面和技术难道不是为了故事服务的？就不说丑出风格的男主和满屏幕的网红脸了。。值两星的动画，但都说要鼓励要鼓励，行吧，三颗星，不能再多了。
430,https://www.douban.com/people/169876891/,飞侠式拼搏,40,2019-01-05 16:16:40,6,"缘起，白蛇和许仙爱情故事的缘起。这次聚焦了白蛇和许仙的前世因缘，探寻两人今后为何相爱的原因。熟悉的人物，新的故事，有笑点，有泪点，值得一看。
画面细腻很美，令人惊艳。视效，场景，造型，动作等技术都是国内顶尖水准。情节略弱，国漫依旧不太会讲故事，但值得期待。
人世间多的是长了两条腿的恶人，多长了一条尾巴又有什么呢。国师的屠杀是为了自己的修行，而许宣则拯救了全村人，善恶从不只看外表。
“无论他在世间何处，无论他是何模样，我都要找到他。因为，我记得。”西湖桥上片尾音乐一响，满满的童年记忆啊！
长着一副网红脸的小白，到底是白蛇，还是白龙？
片尾有彩蛋！不会等太久，那首歌听着听着就到了。"
431,https://www.douban.com/people/160596424/,yoda6sa,50,2019-01-14 01:11:19,15,坦白来讲该作算是目前为止中国大陆最优秀的3D动画电影，人物建模和场景设计十分唯美，剧情也多多致敬了《青蛇》和《新白娘子传奇》的经典片段，结尾的彩蛋也能看出追光动画是有野心将其打造成旗下的经典系列；然而，也许是电影时长的问题，故事情节的多次转折有些生硬，动作特效略带生硬，BOSS战更有点掉帧......总体评价：唯美，但缺乏些灵动~国漫之路绝非一天两天能探索发展完毕，接受建议，多多鼓励，望国漫越来越好！
432,https://www.douban.com/people/play0829/,Wayne,30,2019-04-02 21:35:04,0,新故事，后半段有点乏味
433,https://www.douban.com/people/niushansuan313/,crystal,50,2019-03-16 22:17:57,0,小白...
434,https://www.douban.com/people/flowertide/,付玲,10,2019-03-03 18:45:39,0,什么玩意啊？！
435,https://www.douban.com/people/Budaphin/,海盗豚,50,2019-01-16 21:48:32,3,近年最爱的国产动画片！连风语咒我都爆灯了，这部没理由不爆灯，全程看得很舒服，哭的很舒服。另外，我个人好像代入的是男主，跟蛇妖谈了场恋爱，荡气回肠的，现在有点累了。
436,https://www.douban.com/people/3669248/,淹然,40,2019-01-19 19:37:27,2,徐克式的视觉想象，新白娘子传奇的情怀。
437,https://www.douban.com/people/louxing/,与影牵手,30,2019-04-04 22:11:10,0,★★★还是有颗粒感，但是很中国，很感人。
438,https://www.douban.com/people/131023951/,Madam Fong,40,2019-01-12 22:59:46,1,画面挺美的，国产动画片最急人的地方还是剧情，慢慢来吧。
439,https://www.douban.com/people/moviefun/,啊砸,10,2019-01-20 15:09:12,4,......
440,https://www.douban.com/people/liaoyuqin/,哈比,40,2019-01-18 02:03:52,0,值得一看！打斗场面行云流水，节奏感抓得非常棒。动画人物的小神态也很好~ 我最最喜欢的是他们一起去宝青坊的那段，虽然过场很快，但是一窥宝青坊的业务和工作流程。特别棒！
441,https://www.douban.com/people/4903570/,木子络,50,2019-01-24 13:15:36,1,"19第二部
太美了，！无论是画面还是古诗，结尾处音乐响起，泪流满面。唯一的不足就是人脸让我想起花木兰。。。。"
442,https://www.douban.com/people/54998502/,夜神月的猫,40,2019-01-31 03:57:58,1,画面非常华丽，故事从大局到细节的起承转接都非常到位，唯独人物表情的处理的缺失是最大遗憾，减一星，迪士尼的动画制作都会请表情心理学家来作指导，我们可能在这方面还要再多考虑一步。再就是狐妖的那件摇摇欲坠的胸衣让强迫症抓狂，太讨厌了！哈哈！
443,https://www.douban.com/people/167656091/,Tannin大象姐姐,30,2019-03-06 20:49:58,2,"画风好评，白蛇青蛇口红色好看，人物动作设计皆像画江湖不良人。
还有个问题男主和女主的妆容不同步，一个欧美妆一个韩妆。
故事进程慢，做空大场景，宝青坊的空间结构倒是颇有意思。

题外话：为何现在道家都是反派?"
444,https://www.douban.com/people/2342178/,清音,50,2019-03-04 13:52:41,1,台词：人生无常，苦多乐少，多记住些美好的时候就好。小白爬山，在各个山头跳来跳去的画面很爽，很飘逸。
445,https://www.douban.com/people/48934135/,影启缘末,50,2019-03-17 21:37:26,0,有一种自家孩子出息了的感觉
446,https://www.douban.com/people/hairuo/,海若,30,2019-01-23 20:10:40,0,狐妖略恐怖，故事略扯，人物关系和性格变化突兀，结尾音乐略俗套，设定魔法世界有些bug
447,https://www.douban.com/people/52334476/,麟,40,2019-04-18 10:50:38,0,四星鼓励。剧情还是偏弱，喜欢肚兜的设计、比较接地气。…不过就是混口饭吃…！！…我怎么会说话了…汪汪…囧…人物性格设计的蛮有亮点的，不过坏人还是比较脸谱化。五百年前的缘，白蛇传前传呀…
448,https://www.douban.com/people/35743711/,敖敖郎,50,2019-02-03 16:14:17,2,驚喜！推薦！
449,https://www.douban.com/people/69807491/,醉梦·聊生,30,2019-03-06 15:37:13,0,缘起珠钗，归于珠钗，一支绿钗，偷袭国师未果，失忆落飞瀑，捕蛇人救，相伴寻来由，拥怀取暖，八卦塔中人妖恋，从此人为妖，妖为巨蟒，国师道法，蛇族魔头效法，一来二去，绿钗发神威，妖魂飞，蛇村安宁，转世五百年，撑伞桥上遇，又一段旷世情。
